sensor_record_id,aircraft_id,reading_date,flight_hours_at_reading,egt_celsius,oil_pressure_psi,vibration_ips,fuel_flow_kgh,bleed_air_temp_c,anomaly_flag
SNS002798,AC025,2024-08-12,80176,829.6,52.46,0.212,2151.3,232.1,0
SNS002799,AC025,2024-07-23,80184,838.5,69.23,0.22,2488.7,239.9,0
SNS002800,AC025,2024-12-20,80192,841.4,47.76,0.88,2204.4,180.5,0
SNS002801,AC025,2023-07-16,80200,840.0,46.94,0.619,2165.6,241.0,0
SNS002802,AC025,2022-04-23,80208,857.8,80.7,0.838,2326.9,227.6,0
SNS002803,AC025,2024-07-06,80216,842.3,59.0,0.89,2177.9,197.2,0
SNS002804,AC025,2022-04-25,80224,837.5,64.27,0.61,2485.1,254.6,0
SNS002805,AC025,2023-03-10,80232,839.4,45.7,0.256,2274.5,217.4,0
SNS002806,AC025,2024-05-29,80240,832.5,65.93,0.608,2159.0,193.1,0
SNS002807,AC025,2023-08-09,80248,841.0,48.57,0.285,2251.4,226.2,0
SNS002808,AC025,2023-12-13,80256,838.2,70.09,0.881,2581.0,254.9,0
SNS002809,AC025,2024-03-25,80264,844.3,67.99,0.247,2567.5,206.1,0
SNS002810,AC025,2022-03-09,80272,840.0,73.85,0.369,2248.5,240.1,0
SNS002811,AC025,2024-10-17,80280,840.7,52.96,0.469,2523.0,240.4,0
SNS002812,AC025,2022-12-26,80288,838.1,61.34,0.352,2354.0,223.5,0
SNS002813,AC025,2023-10-01,80296,854.7,61.64,0.609,2549.3,205.9,0
SNS002814,AC025,2022-01-10,80304,839.6,67.08,0.807,2570.5,184.2,0
SNS002815,AC025,2024-08-08,80312,852.5,75.4,0.459,2240.0,207.0,0
SNS002816,AC025,2022-07-23,80320,845.8,70.24,0.371,2168.7,259.8,0
SNS002817,AC025,2023-11-10,80328,844.5,62.81,0.37,2182.8,201.0,0
SNS002818,AC025,2024-10-20,80336,845.6,46.24,0.714,2123.6,242.1,0
SNS002819,AC025,2024-03-24,80344,844.1,44.82,0.884,2294.9,220.6,0
SNS002820,AC025,2023-01-11,80352,833.4,45.73,0.364,2308.8,241.0,0
SNS002821,AC025,2023-11-08,80360,837.5,76.82,0.618,2113.8,229.2,0
SNS002822,AC025,2023-01-05,80368,846.0,48.98,0.733,2506.7,224.9,0
SNS002823,AC025,2022-12-24,80376,843.7,71.25,0.357,2450.0,210.6,0
SNS002824,AC025,2022-10-03,80384,839.8,59.21,0.405,2459.5,250.9,0
SNS002825,AC025,2024-08-08,80392,841.1,78.75,0.622,2257.6,187.8,0
SNS002826,AC025,2023-11-05,80400,850.0,74.77,0.568,2220.2,258.8,0
SNS002827,AC025,2023-10-04,80408,847.3,69.94,0.81,2265.7,249.1,0
SNS002828,AC025,2023-08-24,80416,844.0,69.42,0.616,2407.1,240.2,0
SNS002829,AC025,2024-06-06,80424,849.4,53.22,0.413,2480.9,231.8,0
SNS002830,AC025,2023-11-27,80432,838.6,66.72,0.493,2439.8,186.3,0
SNS002831,AC025,2022-01-15,80440,836.1,46.07,0.573,2348.3,204.2,0
SNS002832,AC025,2024-07-25,80448,837.0,47.14,0.183,2546.8,213.9,0
SNS002833,AC025,2023-03-06,80456,851.2,45.45,0.563,2459.0,254.3,0
SNS002834,AC025,2022-04-21,80464,841.0,44.65,0.661,2475.7,228.4,0
SNS002835,AC025,2024-03-08,80472,844.4,48.28,0.664,2549.9,257.0,0
SNS002836,AC025,2024-01-12,80480,844.1,58.89,0.555,2230.9,233.8,0
SNS002837,AC025,2023-08-19,80488,852.5,73.88,0.261,2108.2,204.0,0
SNS002838,AC025,2022-02-04,80496,854.5,80.32,0.795,2538.2,195.0,1
SNS002839,AC025,2024-04-13,80504,853.8,67.31,0.792,2373.6,193.9,0
SNS002840,AC025,2023-11-05,80512,838.9,59.73,0.206,2596.3,189.7,0
SNS002841,AC025,2022-04-09,80520,847.1,62.53,0.808,2479.6,258.5,0
SNS002842,AC025,2024-06-25,80528,840.9,67.09,0.458,2551.3,259.0,1
SNS002843,AC025,2022-07-09,80536,856.9,60.76,0.38,2205.6,209.2,0
SNS002844,AC025,2023-06-22,80544,842.5,66.2,0.457,2400.5,258.3,1
SNS002845,AC025,2024-01-17,80552,846.6,50.61,0.51,2130.8,212.7,0
SNS002846,AC025,2022-09-27,80560,844.2,60.43,0.831,2155.2,210.0,0
SNS002847,AC025,2023-05-31,80568,843.5,61.52,0.161,2361.9,194.2,0
SNS002848,AC025,2022-02-09,80576,835.4,73.27,0.393,2138.5,191.0,0
SNS002849,AC025,2023-06-15,80584,840.8,67.83,0.753,2391.8,206.7,0
SNS002850,AC025,2024-08-19,80592,839.3,55.0,0.331,2197.3,207.7,0
SNS002851,AC025,2024-05-16,80600,839.2,63.63,0.575,2356.0,237.7,0
SNS002852,AC025,2022-06-24,80608,846.7,66.13,0.503,2453.4,219.8,0
SNS002853,AC025,2022-01-06,80616,835.4,65.3,0.621,2431.2,248.4,0
SNS002854,AC025,2022-06-29,80624,842.2,53.87,0.754,2405.1,250.2,0
SNS002855,AC025,2022-11-24,80632,848.3,48.29,0.311,2237.7,230.4,0
SNS002856,AC025,2024-06-24,80640,837.2,63.4,0.717,2149.1,219.2,0
SNS002857,AC025,2024-09-20,80648,846.1,60.45,0.357,2354.9,240.8,1
SNS002858,AC025,2022-03-25,80656,849.6,72.68,0.319,2573.8,193.8,0
SNS002859,AC025,2024-11-05,80664,858.0,50.79,0.216,2241.0,203.5,1
SNS002860,AC025,2023-05-05,80672,852.2,48.13,0.561,2488.2,242.3,0
SNS002861,AC025,2023-06-08,80680,845.0,63.03,0.793,2117.2,203.3,0
SNS002862,AC025,2023-11-29,80688,855.7,67.08,0.19,2490.9,230.6,0
SNS002863,AC025,2022-12-03,80696,836.1,75.2,0.519,2453.3,223.1,0
SNS002864,AC025,2023-04-03,80704,855.0,75.01,0.361,2346.1,202.1,0
SNS002865,AC025,2023-04-05,80712,855.7,79.7,0.852,2469.4,217.8,0
SNS002866,AC025,2022-07-06,80720,845.3,52.99,0.884,2360.3,198.6,0
SNS002867,AC025,2022-11-29,80728,836.3,69.84,0.382,2178.0,256.5,0
SNS002868,AC025,2024-09-23,80736,844.3,66.01,0.955,2302.0,186.5,0
SNS002869,AC025,2024-07-14,80744,842.7,46.91,0.243,2357.1,255.6,0
SNS002870,AC025,2022-09-29,80752,850.0,62.66,0.751,2288.7,202.8,0
SNS002871,AC025,2023-11-23,80760,846.6,52.31,0.283,2387.5,189.3,1
SNS002872,AC025,2023-11-13,80768,842.9,78.85,0.199,2235.4,253.9,0
SNS002873,AC025,2024-02-12,80776,837.7,71.5,0.94,2510.2,206.1,0
SNS002874,AC025,2022-06-19,80784,849.9,64.55,0.583,2392.7,227.5,0
SNS002875,AC025,2023-07-24,80792,851.1,61.2,0.45,2333.1,191.7,1
SNS002876,AC025,2022-04-23,80800,839.9,54.34,0.802,2595.8,234.3,0
SNS002877,AC025,2024-07-06,80808,848.4,59.93,0.632,2393.4,255.3,1
SNS002878,AC025,2023-10-29,80816,838.3,55.94,0.327,2310.3,244.1,0
SNS002879,AC025,2024-09-20,80824,846.5,46.99,0.371,2259.1,205.4,0
SNS002880,AC025,2024-11-13,80832,851.3,64.91,0.811,2249.0,205.4,0
SNS002881,AC025,2023-04-15,80840,843.4,53.31,0.97,2337.8,224.6,0
SNS002882,AC025,2023-05-02,80848,844.8,47.14,0.81,2451.5,229.4,0
SNS002883,AC025,2023-06-18,80856,845.8,68.49,0.546,2341.9,260.0,1
SNS002884,AC025,2024-06-22,80864,854.7,83.47,0.375,2175.8,200.6,0
SNS002885,AC025,2023-10-12,80872,842.6,82.66,0.195,2201.8,222.2,0
SNS002886,AC026,2024-08-30,39078,839.8,54.18,0.792,2327.7,191.7,0
SNS002887,AC026,2024-06-29,39086,839.8,47.75,0.487,2208.3,218.2,0
SNS002888,AC026,2022-04-17,39094,849.5,54.42,0.289,2558.5,228.3,0
SNS002889,AC026,2024-09-29,39102,840.8,53.35,0.867,2179.6,259.4,0
SNS002890,AC026,2024-12-23,39110,844.5,66.15,0.875,2330.0,208.5,0
SNS002891,AC026,2023-01-03,39118,843.8,82.69,0.231,2143.8,228.3,0
SNS002892,AC026,2024-01-27,39126,832.5,74.01,0.549,2273.3,220.6,0
SNS002893,AC026,2024-11-22,39134,847.2,71.62,0.527,2556.0,243.9,0
SNS002894,AC026,2023-07-08,39142,843.8,49.77,0.756,2455.4,198.8,0
SNS002895,AC026,2022-10-04,39150,846.0,44.97,0.31,2200.2,253.5,0
SNS002896,AC026,2023-10-16,39158,862.6,77.37,0.26,2241.9,234.2,0
SNS002897,AC026,2022-07-22,39166,833.2,62.66,0.607,2235.2,246.3,0
SNS002898,AC026,2023-03-18,39174,851.5,50.88,0.723,2514.0,257.7,0
SNS002899,AC026,2022-03-07,39182,842.6,69.34,0.173,2470.2,241.0,0
SNS002900,AC026,2023-04-06,39190,844.2,52.66,0.209,2424.0,180.3,0
SNS002901,AC026,2024-11-22,39198,843.7,71.44,0.72,2185.4,200.4,0
SNS002902,AC026,2024-10-26,39206,841.0,67.83,0.127,2343.0,251.6,0
SNS002903,AC026,2022-06-21,39214,841.8,51.45,0.508,2505.6,255.4,0
SNS002904,AC026,2024-06-03,39222,846.5,84.13,0.153,2251.6,188.9,0
SNS002905,AC026,2024-10-27,39230,837.2,71.12,0.489,2181.4,202.5,0
SNS002906,AC026,2024-01-08,39238,846.9,46.41,0.411,2391.5,245.2,0
SNS002907,AC026,2023-12-30,39246,841.1,81.16,0.272,2145.0,241.9,0
SNS002908,AC026,2024-08-07,39254,838.5,67.87,0.195,2302.8,248.4,0
SNS002909,AC026,2022-04-26,39262,843.3,79.84,0.155,2286.2,203.7,0
SNS002910,AC026,2022-02-12,39270,851.4,63.39,0.426,2158.6,249.2,0
SNS002911,AC026,2023-04-01,39278,840.5,50.42,0.779,2283.9,182.0,0
SNS002912,AC026,2022-03-10,39286,844.7,60.38,0.432,2368.7,217.7,0
SNS002913,AC026,2023-10-02,39294,840.0,76.01,0.896,2596.9,198.9,0
SNS002914,AC026,2023-07-08,39302,849.8,62.67,0.63,2497.1,239.6,0
SNS002915,AC026,2023-07-06,39310,849.4,59.28,0.178,2294.2,248.9,0
SNS002916,AC026,2022-12-28,39318,852.6,68.59,0.167,2179.5,212.6,0
SNS002917,AC026,2024-08-29,39326,846.0,57.75,0.213,2169.7,233.1,0
SNS002918,AC026,2022-03-06,39334,849.4,52.85,0.722,2143.2,192.3,0
SNS002919,AC026,2022-11-10,39342,844.5,45.82,0.138,2491.2,233.9,0
SNS002920,AC026,2022-12-24,39350,852.5,51.04,0.915,2387.9,206.1,0
SNS002921,AC026,2024-03-16,39358,841.0,77.45,0.674,2239.3,210.1,0
SNS002922,AC026,2022-06-07,39366,848.8,48.42,0.41,2549.7,256.2,0
SNS002923,AC026,2022-04-20,39374,843.1,58.36,0.393,2473.9,248.3,0
SNS002924,AC026,2023-08-01,39382,843.5,82.1,0.46,2594.1,200.5,0
SNS002925,AC026,2024-05-18,39390,845.9,60.05,0.791,2183.7,252.9,0
SNS002926,AC026,2024-09-13,39398,846.4,64.44,0.629,2394.0,202.2,0
SNS002927,AC026,2023-12-30,39406,847.9,57.8,0.264,2171.4,237.9,0
SNS002928,AC026,2022-12-16,39414,848.0,58.94,0.748,2230.4,259.0,0
SNS002929,AC026,2024-01-21,39422,852.7,62.75,0.154,2235.9,218.6,0
SNS002930,AC026,2024-03-26,39430,848.4,70.76,0.338,2475.4,220.9,0
SNS002931,AC026,2024-09-21,39438,852.9,53.26,0.218,2123.2,207.8,0
SNS002932,AC026,2023-12-04,39446,842.4,80.13,0.594,2192.6,187.4,0
SNS002933,AC026,2023-10-14,39454,840.5,52.08,0.117,2273.6,234.1,0
SNS002934,AC026,2023-06-19,39462,849.4,70.34,0.6,2494.5,236.3,0
SNS002935,AC026,2024-05-01,39470,853.0,45.44,0.775,2220.5,222.2,0
SNS002936,AC026,2024-01-27,39478,856.5,83.76,0.65,2574.8,214.2,0
SNS002937,AC026,2023-10-19,39486,842.1,67.2,0.412,2406.5,226.0,0
SNS002938,AC026,2024-09-16,39494,844.0,58.7,0.348,2181.0,226.5,0
SNS002939,AC026,2022-04-29,39502,840.2,78.32,0.301,2365.1,243.8,0
SNS002940,AC026,2023-10-31,39510,844.3,54.84,0.903,2543.1,222.2,0
SNS002941,AC026,2022-05-07,39518,854.2,79.91,0.497,2530.9,249.9,0
SNS002942,AC026,2024-09-12,39526,847.9,74.73,0.325,2479.7,188.6,0
SNS002943,AC026,2024-12-21,39534,846.7,79.22,0.877,2361.2,242.2,0
SNS002944,AC026,2023-06-20,39542,845.3,48.9,0.883,2401.2,197.8,0
SNS002945,AC026,2022-11-22,39550,851.3,60.77,0.194,2456.9,225.0,0
SNS002946,AC026,2022-11-13,39558,841.4,51.36,0.475,2152.8,250.2,0
SNS002947,AC026,2022-10-28,39566,849.7,69.21,0.769,2534.2,231.3,0
SNS002948,AC026,2023-01-26,39574,831.2,76.68,0.567,2342.9,216.2,0
SNS002949,AC026,2024-01-21,39582,844.3,51.95,0.565,2222.8,186.1,0
SNS002950,AC026,2022-02-11,39590,836.0,57.29,0.435,2495.2,188.7,0
SNS002951,AC026,2024-09-14,39598,851.0,67.31,0.889,2244.5,232.6,0
SNS002952,AC026,2023-03-09,39606,851.2,57.63,0.887,2293.8,242.5,0
SNS002953,AC026,2023-03-31,39614,847.3,73.93,0.732,2362.2,227.3,0
SNS002954,AC026,2022-03-23,39622,851.9,48.46,0.172,2194.8,182.7,0
SNS002955,AC026,2023-05-24,39630,847.5,63.39,0.645,2150.7,201.2,1
SNS002956,AC026,2022-04-27,39638,857.5,63.4,0.691,2337.9,257.7,0
SNS002957,AC026,2022-08-05,39646,857.4,76.04,0.788,2323.7,228.8,0
SNS002958,AC026,2024-04-27,39654,851.3,47.36,0.164,2299.9,228.7,1
SNS002959,AC026,2024-06-25,39662,853.9,46.47,0.605,2331.0,185.0,0
SNS002960,AC026,2023-03-18,39670,839.5,69.91,0.665,2299.1,239.5,0
SNS002961,AC026,2022-05-27,39678,845.0,59.44,0.137,2555.2,242.9,0
SNS002962,AC026,2024-07-18,39686,841.2,64.79,0.773,2150.1,253.5,0
SNS002963,AC026,2022-10-15,39694,842.5,49.38,0.676,2379.8,197.5,0
SNS002964,AC026,2022-03-27,39702,841.8,78.32,0.153,2561.4,246.6,0
SNS002965,AC026,2022-05-20,39710,857.6,66.74,0.777,2463.1,189.0,1
SNS002966,AC026,2024-08-06,39718,847.2,65.11,0.512,2132.4,247.1,0
SNS002967,AC026,2022-08-14,39726,848.7,56.74,0.188,2501.6,242.2,0
SNS002968,AC026,2024-05-21,39734,843.6,51.77,0.24,2175.9,189.0,0
SNS002969,AC026,2024-02-20,39742,837.7,49.96,0.898,2395.0,206.3,0
SNS002970,AC026,2024-03-01,39750,846.7,62.54,0.202,2549.1,218.8,0
SNS002971,AC026,2022-11-16,39758,843.4,54.06,0.395,2507.3,211.2,0
SNS002972,AC026,2022-11-18,39766,851.6,80.98,0.273,2458.0,247.6,1
SNS002973,AC026,2022-10-18,39774,847.6,77.14,0.371,2362.4,206.5,0
SNS002974,AC026,2023-12-09,39782,861.1,82.95,0.146,2540.1,203.6,1
SNS002975,AC026,2022-10-11,39790,853.5,54.14,0.433,2213.6,232.8,0
SNS002976,AC026,2023-10-19,39798,848.0,62.19,0.88,2521.9,256.9,0
SNS002977,AC026,2022-11-11,39806,850.5,45.48,0.181,2203.2,244.2,0
SNS002978,AC027,2022-08-05,74700,817.5,61.61,0.44,2466.0,245.3,0
SNS002979,AC027,2023-07-28,74708,824.5,80.37,0.243,2472.8,224.4,0
SNS002980,AC027,2024-10-18,74716,823.0,69.57,0.137,2517.0,203.9,0
SNS002981,AC027,2024-06-04,74724,823.2,72.9,0.832,2308.7,249.4,0
SNS002982,AC027,2024-06-13,74732,828.3,60.12,0.607,2573.7,236.7,0
SNS002983,AC027,2024-06-08,74740,826.1,57.4,0.592,2135.0,258.5,0
SNS002984,AC027,2022-03-27,74748,823.5,73.56,0.2,2307.5,245.7,0
SNS002985,AC027,2023-11-03,74756,814.4,84.4,0.881,2419.0,247.9,0
SNS002986,AC027,2023-09-16,74764,818.0,58.66,0.475,2573.3,199.6,0
SNS002987,AC027,2024-07-11,74772,821.4,52.87,0.235,2351.0,226.6,0
SNS002988,AC027,2022-12-24,74780,823.1,78.87,0.72,2173.0,242.6,0
SNS002989,AC027,2022-12-22,74788,817.4,75.56,0.448,2260.2,240.5,0
SNS002990,AC027,2024-12-30,74796,835.0,50.0,0.795,2484.2,241.6,0
SNS002991,AC027,2023-08-17,74804,831.2,72.35,0.384,2237.6,184.7,0
SNS002992,AC027,2022-03-03,74812,826.3,51.05,0.188,2250.1,210.8,0
SNS002993,AC027,2023-10-31,74820,823.9,80.52,0.56,2279.6,253.2,0
SNS002994,AC027,2022-12-19,74828,823.0,53.37,0.896,2252.8,256.5,0
SNS002995,AC027,2023-05-17,74836,817.8,60.42,0.516,2181.0,190.6,0
SNS002996,AC027,2024-12-08,74844,823.9,74.2,0.441,2282.4,218.7,0
SNS002997,AC027,2024-01-25,74852,824.1,80.95,0.225,2102.6,243.0,0
SNS002998,AC027,2023-03-29,74860,818.1,69.33,0.114,2200.9,244.8,0
SNS002999,AC027,2024-08-13,74868,825.6,47.71,0.6,2550.1,233.8,0
SNS003000,AC027,2024-09-13,74876,824.2,48.65,0.365,2144.6,254.0,0
SNS003001,AC027,2023-12-31,74884,814.9,65.86,0.623,2518.9,196.9,0
SNS003002,AC027,2023-12-26,74892,818.7,55.81,0.545,2156.6,223.6,0
SNS003003,AC027,2024-04-09,74900,821.3,67.91,0.159,2201.0,228.0,0
SNS003004,AC027,2024-01-17,74908,831.8,80.42,0.759,2402.8,242.8,0
SNS003005,AC027,2022-10-08,74916,825.5,77.0,0.156,2427.8,228.3,0
SNS003006,AC027,2022-07-09,74924,815.8,70.7,0.788,2247.5,181.2,0
SNS003007,AC027,2022-10-12,74932,826.5,53.78,0.712,2438.7,206.9,0
SNS003008,AC027,2023-08-16,74940,815.2,70.61,0.609,2376.8,246.7,0
SNS003009,AC027,2024-12-13,74948,828.5,79.41,0.854,2535.7,244.8,0
SNS003010,AC027,2024-05-04,74956,823.1,72.43,0.199,2254.7,186.3,0
SNS003011,AC027,2022-05-06,74964,823.9,53.88,0.591,2532.3,250.4,0
SNS003012,AC027,2024-09-01,74972,833.4,55.55,0.338,2588.4,194.9,0
SNS003013,AC027,2023-08-21,74980,816.6,53.7,0.742,2435.1,244.1,0
SNS003014,AC027,2024-02-21,74988,819.6,55.76,0.283,2466.9,246.7,0
SNS003015,AC027,2024-11-02,74996,823.7,47.04,0.522,2454.3,190.7,0
SNS003016,AC027,2023-10-03,75004,832.2,79.36,0.411,2242.2,218.0,0
SNS003017,AC027,2023-05-20,75012,817.7,68.0,0.509,2268.0,243.7,0
SNS003018,AC027,2024-09-18,75020,812.5,50.98,0.369,2508.4,216.7,0
SNS003019,AC027,2023-01-01,75028,821.3,76.72,0.381,2446.0,182.1,0
SNS003020,AC027,2023-07-27,75036,826.1,45.69,0.199,2418.1,228.9,0
SNS003021,AC027,2022-08-31,75044,829.2,78.04,0.486,2363.4,244.0,0
SNS003022,AC027,2024-02-01,75052,821.5,74.35,0.629,2460.6,215.2,0
SNS003023,AC027,2024-02-18,75060,822.8,49.81,0.711,2397.3,248.0,0
SNS003024,AC027,2023-03-17,75068,829.8,58.3,0.305,2564.7,246.8,0
SNS003025,AC027,2022-03-08,75076,817.9,69.6,0.23,2273.2,208.1,0
SNS003026,AC027,2023-02-05,75084,824.5,78.96,0.27,2419.8,212.0,0
SNS003027,AC027,2023-02-27,75092,826.5,77.5,0.654,2209.1,194.1,0
SNS003028,AC027,2024-01-05,75100,826.0,59.28,0.686,2344.7,182.6,0
SNS003029,AC027,2023-03-29,75108,826.8,73.76,0.232,2322.5,189.8,0
SNS003030,AC027,2023-05-02,75116,827.4,59.04,0.285,2171.0,203.5,0
SNS003031,AC027,2022-12-28,75124,811.2,48.27,0.453,2254.5,197.6,0
SNS003032,AC027,2024-10-11,75132,825.7,63.29,0.503,2134.2,205.9,0
SNS003033,AC027,2023-03-18,75140,827.6,72.49,0.529,2392.2,253.0,0
SNS003034,AC027,2023-12-18,75148,823.6,55.46,0.851,2488.1,193.9,0
SNS003035,AC027,2024-06-06,75156,824.3,81.11,0.282,2312.3,202.4,0
SNS003036,AC027,2023-02-18,75164,831.6,61.46,0.752,2100.1,228.0,0
SNS003037,AC027,2022-10-17,75172,828.3,60.99,0.569,2461.2,218.1,0
SNS003038,AC027,2024-08-24,75180,827.5,48.62,0.303,2428.7,243.2,0
SNS003039,AC027,2022-04-07,75188,823.6,61.91,0.889,2572.4,182.9,0
SNS003040,AC027,2024-02-26,75196,825.0,68.28,0.669,2420.8,259.7,0
SNS003041,AC027,2023-10-05,75204,833.9,73.61,0.56,2382.7,202.0,0
SNS003042,AC027,2023-08-08,75212,830.6,53.65,0.22,2552.6,187.0,0
SNS003043,AC027,2023-10-13,75220,822.7,45.75,0.429,2521.5,188.0,0
SNS003044,AC027,2022-03-26,75228,827.5,72.26,0.751,2457.9,240.0,0
SNS003045,AC027,2024-04-17,75236,828.8,53.88,0.413,2161.2,206.0,0
SNS003046,AC027,2022-12-18,75244,814.1,71.1,0.455,2277.1,187.5,0
SNS003047,AC027,2022-05-07,75252,836.4,73.5,0.337,2410.1,256.4,0
SNS003048,AC027,2023-08-19,75260,826.1,71.66,0.893,2254.0,249.6,0
SNS003049,AC027,2022-03-02,75268,825.3,70.68,0.733,2507.4,241.1,0
SNS003050,AC027,2024-07-12,75276,836.1,62.92,0.375,2424.1,203.5,0
SNS003051,AC027,2023-12-11,75284,824.6,64.09,0.226,2222.2,240.6,1
SNS003052,AC027,2023-03-31,75292,827.9,82.09,0.343,2316.8,183.2,0
SNS003053,AC027,2023-12-25,75300,826.3,64.62,0.434,2537.4,216.3,0
SNS003054,AC027,2022-04-30,75308,821.2,80.92,0.386,2328.2,259.1,0
SNS003055,AC027,2024-05-25,75316,836.2,81.87,0.59,2436.9,181.5,0
SNS003056,AC027,2024-01-10,75324,826.2,61.18,0.903,2310.4,229.3,0
SNS003057,AC027,2023-03-05,75332,821.9,75.23,0.319,2235.6,188.6,0
SNS003058,AC027,2023-06-16,75340,825.0,71.67,0.123,2476.3,200.8,0
SNS003059,AC027,2024-06-11,75348,822.8,64.88,0.304,2391.5,241.8,0
SNS003060,AC027,2022-04-13,75356,821.5,80.1,0.55,2443.2,180.6,0
SNS003061,AC027,2024-11-17,75364,830.2,59.81,0.308,2543.7,189.7,0
SNS003062,AC027,2023-03-18,75372,829.5,67.32,0.66,2338.4,225.3,0
SNS003063,AC027,2023-03-28,75380,829.1,78.45,0.902,2367.1,250.0,0
SNS003064,AC027,2022-09-21,75388,821.9,58.02,0.192,2362.4,185.9,0
SNS003065,AC027,2024-01-12,75396,821.1,74.09,0.217,2116.0,221.6,0
SNS003066,AC027,2024-06-19,75404,832.9,56.82,0.248,2305.7,204.5,1
SNS003067,AC027,2023-11-15,75412,833.8,65.41,0.296,2355.2,252.6,0
SNS003068,AC027,2024-04-06,75420,833.8,57.28,0.76,2343.7,219.1,0
SNS003069,AC027,2022-06-20,75428,834.7,74.53,0.528,2244.8,199.7,0
SNS003070,AC027,2022-10-09,75436,835.6,75.69,0.543,2575.1,244.0,1
SNS003071,AC027,2023-12-07,75444,821.4,54.28,0.523,2429.6,185.0,0
SNS003072,AC027,2024-11-28,75452,842.8,56.56,0.766,2311.9,241.9,0
SNS003073,AC027,2023-03-16,75460,832.0,62.3,0.521,2483.6,200.1,1
SNS003074,AC028,2022-07-10,4969,848.8,84.48,0.256,2160.7,242.7,0
SNS003075,AC028,2022-02-18,4977,837.0,56.33,0.11,2336.7,259.3,0
SNS003076,AC028,2024-05-01,4985,850.0,83.42,0.454,2322.9,231.7,0
SNS003077,AC028,2023-08-29,4993,844.8,57.59,0.668,2369.4,189.2,0
SNS003078,AC028,2024-09-27,5001,843.6,84.2,0.629,2152.9,190.2,0
SNS003079,AC028,2023-11-07,5009,842.5,65.34,0.855,2579.2,202.4,0
SNS003080,AC028,2022-03-23,5017,840.2,58.97,0.278,2132.6,185.3,0
SNS003081,AC028,2023-09-28,5025,847.5,60.09,0.147,2452.3,213.3,0
SNS003082,AC028,2024-05-06,5033,842.2,81.71,0.656,2209.6,219.2,0
SNS003083,AC028,2023-06-30,5041,831.3,80.33,0.165,2254.0,193.2,0
SNS003084,AC028,2023-05-04,5049,836.1,65.64,0.662,2550.8,231.2,0
SNS003085,AC028,2023-06-24,5057,841.2,48.35,0.446,2488.3,246.2,0
SNS003086,AC028,2022-10-05,5065,843.4,73.88,0.885,2572.2,213.7,0
SNS003087,AC028,2024-02-23,5073,841.3,75.49,0.864,2486.7,250.1,0
SNS003088,AC028,2024-10-18,5081,848.2,79.54,0.821,2216.5,258.3,0
SNS003089,AC028,2024-06-21,5089,832.9,64.28,0.315,2523.4,182.7,0
SNS003090,AC028,2023-05-31,5097,842.1,63.69,0.201,2486.0,189.0,0
SNS003091,AC028,2023-01-16,5105,834.1,46.95,0.122,2435.6,253.2,0
SNS003092,AC028,2022-03-14,5113,846.3,54.64,0.699,2355.6,218.2,0
SNS003093,AC028,2022-08-21,5121,842.8,64.16,0.663,2560.5,245.2,0
SNS003094,AC028,2022-04-19,5129,843.7,71.48,0.454,2297.3,252.1,0
SNS003095,AC028,2024-01-07,5137,837.0,82.78,0.849,2337.4,243.3,0
SNS003096,AC028,2024-10-17,5145,849.5,70.45,0.486,2374.6,259.0,0
SNS003097,AC028,2023-12-18,5153,848.9,69.73,0.695,2409.6,250.4,0
SNS003098,AC028,2024-08-10,5161,846.2,63.82,0.192,2536.9,186.9,0
SNS003099,AC028,2023-08-25,5169,841.9,70.71,0.599,2565.5,227.1,0
SNS003100,AC028,2022-12-29,5177,846.8,70.22,0.573,2277.2,181.7,0
SNS003101,AC028,2023-02-23,5185,841.0,75.09,0.656,2581.1,211.4,0
SNS003102,AC028,2024-05-21,5193,847.5,71.16,0.598,2362.6,191.7,0
SNS003103,AC028,2022-02-12,5201,850.3,82.54,0.859,2265.5,231.3,0
SNS003104,AC028,2022-04-12,5209,850.0,81.23,0.329,2148.3,240.4,0
SNS003105,AC028,2022-03-22,5217,840.6,84.55,0.417,2147.6,244.5,0
SNS003106,AC028,2023-03-19,5225,844.5,78.36,0.336,2286.8,215.0,0
SNS003107,AC028,2023-05-25,5233,837.9,69.85,0.574,2531.4,185.7,0
SNS003108,AC028,2022-03-04,5241,846.6,76.16,0.869,2439.9,193.2,0
SNS003109,AC028,2024-09-05,5249,843.9,75.82,0.27,2578.5,223.4,0
SNS003110,AC028,2024-03-26,5257,832.4,72.69,0.559,2305.6,210.1,0
SNS003111,AC028,2022-08-21,5265,840.2,82.07,0.283,2250.0,205.7,0
SNS003112,AC028,2022-05-20,5273,844.9,73.28,0.918,2160.2,239.3,0
SNS003113,AC028,2024-11-14,5281,843.1,71.96,0.363,2511.6,231.3,0
SNS003114,AC028,2024-01-13,5289,836.7,81.98,0.253,2592.4,184.0,0
SNS003115,AC028,2024-11-30,5297,847.5,67.59,0.159,2123.9,242.3,0
SNS003116,AC028,2022-12-26,5305,844.3,83.85,0.473,2207.5,237.3,0
SNS003117,AC028,2023-01-11,5313,845.5,76.35,0.707,2208.9,196.4,0
SNS003118,AC028,2022-11-02,5321,839.5,56.43,0.614,2162.0,221.0,0
SNS003119,AC028,2024-09-14,5329,851.9,60.14,0.806,2479.8,242.7,0
SNS003120,AC028,2024-08-18,5337,853.5,81.63,0.774,2463.6,203.5,0
